Store_Dept_Date,Weekly_Sales
5_97_2013-06-07,718.8505747126437
5_97_2013-06-14,703.0919540229885
5_97_2013-06-21,693.7586206896551
5_97_2013-06-28,697.3103448275862
5_97_2013-07-05,784.0344827586207
5_97_2013-07-12,677.6321839080459
5_97_2013-07-19,718.5057471264367
5_97_2013-07-26,699.4367816091954
5_98_2012-12-21,32.28735632183908
5_98_2012-12-28,22.091954022988507
5_98_2013-01-04,37.3448275862069
5_98_2013-01-18,32.0919540229885
5_98_2013-02-08,42.7816091954023
5_99_2012-11-23,80.10344827586206
5_99_2012-12-21,36.96551724137931
5_99_2012-12-28,23.988505747126435
6_1_2012-11-02,30367.666666666668
6_1_2012-11-09,29504.206896551725
6_1_2012-11-16,33228.91954022989
6_1_2012-11-23,28884.103448275862
6_1_2012-11-30,39384.620689655174
6_1_2012-12-07,24583.735632183907
6_1_2012-12-14,30781.103448275862
6_1_2012-12-21,29049.885057471263
6_1_2012-12-28,24641.896551724138
6_1_2013-01-04,23900.505747126437
6_1_2013-01-11,25297.6091954023
6_1_2013-01-18,27939.068965517243
6_1_2013-01-25,26754.126436781607
6_1_2013-02-01,26362.379310344826
6_1_2013-02-08,27565.0
6_1_2013-02-15,31277.77011494253
6_1_2013-02-22,25534.48275862069
6_1_2013-03-01,33657.91954022989
6_1_2013-03-08,30818.0
6_1_2013-03-15,30659.114942528737
6_1_2013-03-22,28782.22988505747
6_1_2013-03-29,43065.32183908046
6_1_2013-04-05,28891.735632183907
6_1_2013-04-12,23193.459770114943
6_1_2013-04-19,22248.0
6_1_2013-04-26,22337.068965517243
6_1_2013-05-03,41973.7816091954
6_1_2013-05-10,27962.793103448275
6_1_2013-05-17,22473.862068965518
6_1_2013-05-24,19836.0
6_1_2013-05-31,22505.011494252874
6_1_2013-06-07,21462.850574712644
6_1_2013-06-14,20861.67816091954
6_1_2013-06-21,20302.528735632182
6_1_2013-06-28,19685.689655172413
6_1_2013-07-05,21974.919540229886
6_1_2013-07-12,19626.6091954023
6_1_2013-07-19,20006.183908045976
6_1_2013-07-26,19531.724137931036
6_2_2012-11-02,51614.48275862069
6_2_2012-11-09,49466.471264367814
6_2_2012-11-16,50143.50574712644
6_2_2012-11-23,60261.44827586207
6_2_2012-11-30,61201.73563218391
6_2_2012-12-07,52450.183908045976
6_2_2012-12-14,49419.71264367816
6_2_2012-12-21,48811.80459770115
6_2_2012-12-28,50364.50574712644
6_2_2013-01-04,47637.252873563215
6_2_2013-01-11,48623.14942528736
6_2_2013-01-18,45888.11494252874
6_2_2013-01-25,51809.275862068964
6_2_2013-02-01,52466.35632183908
6_2_2013-02-08,51507.96551724138
6_2_2013-02-15,51371.793103448275
6_2_2013-02-22,47316.50574712644
6_2_2013-03-01,49088.057471264365
6_2_2013-03-08,53030.03448275862
6_2_2013-03-15,49062.64367816092
6_2_2013-03-22,53961.44827586207
6_2_2013-03-29,52722.9540229885
6_2_2013-04-05,52200.862068965514
6_2_2013-04-12,48119.747126436785
6_2_2013-04-19,47804.87356321839
6_2_2013-04-26,47618.724137931036
6_2_2013-05-03,52993.1724137931
6_2_2013-05-10,49152.51724137931
6_2_2013-05-17,49390.83908045977
6_2_2013-05-24,51254.67816091954
6_2_2013-05-31,50911.73563218391
6_2_2013-06-07,56796.942528735635
6_2_2013-06-14,56397.26436781609
6_2_2013-06-21,56709.48275862069
6_2_2013-06-28,56374.4367816092
6_2_2013-07-05,60425.89655172414
6_2_2013-07-12,55988.35632183908
6_2_2013-07-19,55049.9540229885
6_2_2013-07-26,54989.137931034486
6_3_2012-11-02,12598.505747126437
6_3_2012-11-09,11521.252873563219
6_3_2012-11-16,12192.908045977012
6_3_2012-11-23,15623.172413793103
6_3_2012-11-30,16229.87356321839
6_3_2012-12-07,12353.057471264368
6_3_2012-12-14,15846.942528735632
6_3_2012-12-21,13656.459770114943
6_3_2012-12-28,14986.057471264368
6_3_2013-01-04,13731.586206896553
6_3_2013-01-11,14978.540229885057
6_3_2013-01-18,14584.48275862069
6_3_2013-01-25,12858.310344827587
6_3_2013-02-01,13359.747126436781
6_3_2013-02-08,15845.919540229885
6_3_2013-02-15,15104.586206896553
6_3_2013-02-22,14231.528735632184
6_3_2013-03-01,13609.689655172413
6_3_2013-03-08,12934.16091954023
6_3_2013-03-15,11954.206896551725
6_3_2013-03-22,14131.091954022988
6_3_2013-03-29,17182.42528735632
6_3_2013-04-05,12999.114942528735
6_3_2013-04-12,11402.919540229885
6_3_2013-04-19,12047.977011494253
6_3_2013-04-26,12174.6091954023
6_3_2013-05-03,12620.045977011494
6_3_2013-05-10,12626.045977011494
6_3_2013-05-17,15895.896551724138
6_3_2013-05-24,19031.908045977012
6_3_2013-05-31,35827.793103448275
6_3_2013-06-07,15835.689655172413
6_3_2013-06-14,13177.71264367816
6_3_2013-06-21,29832.44827586207
6_3_2013-06-28,33531.666666666664
6_3_2013-07-05,19995.298850574713
6_3_2013-07-12,27941.58620689655
6_3_2013-07-19,16678.19540229885
6_3_2013-07-26,26399.333333333332
6_4_2012-11-02,34198.4367816092
6_4_2012-11-09,33890.12643678161
6_4_2012-11-16,34654.862068965514
6_4_2012-11-23,42441.16091954023
6_4_2012-11-30,41122.02298850575
6_4_2012-12-07,35932.70114942529
6_4_2012-12-14,35095.666666666664
6_4_2012-12-21,35151.620689655174
6_4_2012-12-28,34449.68965517241
6_4_2013-01-04,34964.77011494253
6_4_2013-01-11,34516.36781609195
6_4_2013-01-18,32146.471264367818
6_4_2013-01-25,33201.91954022989
6_4_2013-02-01,35440.63218390805
6_4_2013-02-08,38394.75862068965
6_4_2013-02-15,35827.057471264365
6_4_2013-02-22,32797.41379310345
6_4_2013-03-01,35705.02298850575
6_4_2013-03-08,36122.71264367816
6_4_2013-03-15,32361.597701149425
6_4_2013-03-22,36143.22988505747
6_4_2013-03-29,35360.70114942529
6_4_2013-04-05,36067.137931034486
6_4_2013-04-12,34280.93103448276
6_4_2013-04-19,33197.96551724138
6_4_2013-04-26,33375.54022988506
6_4_2013-05-03,35229.36781609195
6_4_2013-05-10,34235.90804597701
6_4_2013-05-17,32236.816091954024
6_4_2013-05-24,36291.9540229885
6_4_2013-05-31,35329.97701149425
6_4_2013-06-07,39890.67816091954
6_4_2013-06-14,38594.11494252874
6_4_2013-06-21,37504.87356321839
6_4_2013-06-28,37275.11494252874
6_4_2013-07-05,41625.75862068965
6_4_2013-07-12,37137.50574712644
6_4_2013-07-19,36822.620689655174
6_4_2013-07-26,34615.1724137931
6_5_2012-11-02,33225.85057471264
6_5_2012-11-09,28704.919540229886
6_5_2012-11-16,35127.4367816092
6_5_2012-11-23,93205.5632183908
6_5_2012-11-30,64443.011494252874
6_5_2012-12-07,35920.29885057471
6_5_2012-12-14,39200.8275862069
6_5_2012-12-21,35617.19540229885
6_5_2012-12-28,42642.183908045976
6_5_2013-01-04,33877.83908045977
6_5_2013-01-11,34934.41379310345
6_5_2013-01-18,31148.758620689656
6_5_2013-01-25,33406.29885057471
6_5_2013-02-01,36966.44827586207
6_5_2013-02-08,67240.1264367816
6_5_2013-02-15,39084.275862068964
6_5_2013-02-22,30772.494252873563
6_5_2013-03-01,35067.90804597701
6_5_2013-03-08,34953.0
6_5_2013-03-15,32566.666666666668
6_5_2013-03-22,37016.862068965514
6_5_2013-03-29,48965.816091954024
6_5_2013-04-05,38865.816091954024
6_5_2013-04-12,33937.26436781609
6_5_2013-04-19,27917.94252873563
6_5_2013-04-26,37745.29885057471
6_5_2013-05-03,28476.816091954024
6_5_2013-05-10,29385.045977011494
6_5_2013-05-17,26403.827586206895
6_5_2013-05-24,27743.827586206895
6_5_2013-05-31,27962.873563218393
6_5_2013-06-07,28451.344827586207
6_5_2013-06-14,31656.96551724138
6_5_2013-06-21,30906.02298850575
6_5_2013-06-28,29876.919540229886
6_5_2013-07-05,29703.505747126437
6_5_2013-07-12,29990.758620689656
6_5_2013-07-19,30576.655172413793
6_5_2013-07-26,27186.57471264368
6_6_2012-11-02,4826.620689655172
6_6_2012-11-09,4139.793103448276
6_6_2012-11-16,4853.114942528736
6_6_2012-11-23,24769.35632183908
6_6_2012-11-30,25234.931034482757
6_6_2012-12-07,6967.563218390805
6_6_2012-12-14,6632.9885057471265
6_6_2012-12-21,6375.436781609195
6_6_2012-12-28,12605.597701149425
6_6_2013-01-04,8066.954022988506
6_6_2013-01-11,4342.35632183908
6_6_2013-01-18,5077.977011494253
6_6_2013-01-25,4503.770114942528
6_6_2013-02-01,5000.459770114942
6_6_2013-02-08,4520.310344827586
6_6_2013-02-15,4869.747126436781
6_6_2013-02-22,3749.2758620689656
6_6_2013-03-01,4363.0344827586205
6_6_2013-03-08,5082.287356321839
6_6_2013-03-15,5409.3448275862065
6_6_2013-03-22,7075.206896551724
6_6_2013-03-29,9499.816091954022
6_6_2013-04-05,5934.379310344828
6_6_2013-04-12,4801.402298850575
6_6_2013-04-19,5880.689655172414
6_6_2013-04-26,5788.35632183908
6_6_2013-05-03,5804.770114942528
6_6_2013-05-10,4763.16091954023
6_6_2013-05-17,4540.149425287356
6_6_2013-05-24,5496.425287356322
6_6_2013-05-31,5952.045977011494
6_6_2013-06-07,5475.298850574713
6_6_2013-06-14,7228.206896551724
6_6_2013-06-21,5361.35632183908
6_6_2013-06-28,4846.770114942528
6_6_2013-07-05,7013.873563218391
6_6_2013-07-12,4609.103448275862
6_6_2013-07-19,5111.620689655172
6_6_2013-07-26,4405.229885057472
6_7_2012-11-02,27226.77011494253
6_7_2012-11-09,27942.896551724138
6_7_2012-11-16,33778.03448275862
6_7_2012-11-23,83679.06896551725
6_7_2012-11-30,84396.5172413793
6_7_2012-12-07,57088.63218390805
6_7_2012-12-14,30024.712643678162
6_7_2012-12-21,42202.73563218391
6_7_2012-12-28,65640.45977011495
6_7_2013-01-04,29738.931034482757
6_7_2013-01-11,30348.701149425287
6_7_2013-01-18,23457.02298850575
6_7_2013-01-25,26058.471264367818
6_7_2013-02-01,53702.80459770115
6_7_2013-02-08,38859.64367816092
6_7_2013-02-15,32667.850574712644
6_7_2013-02-22,22057.655172413793
6_7_2013-03-01,32887.10344827586
6_7_2013-03-08,35186.91954022989
6_7_2013-03-15,25441.896551724138
6_7_2013-03-22,53168.73563218391
6_7_2013-03-29,81287.72413793103
6_7_2013-04-05,52867.88505747126
6_7_2013-04-12,33113.666666666664
6_7_2013-04-19,30538.379310344826
6_7_2013-04-26,27041.827586206895
6_7_2013-05-03,34705.71264367816
6_7_2013-05-10,31104.459770114943
6_7_2013-05-17,27169.344827586207
6_7_2013-05-24,48507.41379310345
6_7_2013-05-31,56090.7816091954
6_7_2013-06-07,50281.10344827586
6_7_2013-06-14,52057.379310344826
6_7_2013-06-21,46954.44827586207
6_7_2013-06-28,38166.11494252874
6_7_2013-07-05,53276.9540229885
6_7_2013-07-12,35088.275862068964
6_7_2013-07-19,48791.574712643676
6_7_2013-07-26,32783.14942528736
6_8_2012-11-02,49395.16091954023
6_8_2012-11-09,48905.0459770115
6_8_2012-11-16,48394.379310344826
6_8_2012-11-23,52768.75862068965
6_8_2012-11-30,54308.8275862069
6_8_2012-12-07,50548.333333333336
6_8_2012-12-14,49033.183908045976
6_8_2012-12-21,48557.379310344826
6_8_2012-12-28,50918.80459770115
6_8_2013-01-04,49543.7816091954
6_8_2013-01-11,47550.88505747126
6_8_2013-01-18,46115.06896551724
6_8_2013-01-25,47036.379310344826
6_8_2013-02-01,50656.48275862069
6_8_2013-02-08,50665.34482758621
6_8_2013-02-15,48053.10344827586
6_8_2013-02-22,47113.793103448275
6_8_2013-03-01,47526.80459770115
6_8_2013-03-08,51410.55172413793
6_8_2013-03-15,47793.862068965514
6_8_2013-03-22,50641.65517241379
6_8_2013-03-29,51703.29885057471
6_8_2013-04-05,50291.64367816092
6_8_2013-04-12,48409.55172413793
6_8_2013-04-19,48414.75862068965
6_8_2013-04-26,48161.28735632184
6_8_2013-05-03,50911.988505747126
6_8_2013-05-10,49683.183908045976
6_8_2013-05-17,48051.45977011494
6_8_2013-05-24,49401.666666666664
6_8_2013-05-31,48825.597701149425
6_8_2013-06-07,50972.73563218391
6_8_2013-06-14,50190.597701149425
6_8_2013-06-21,49916.471264367814
6_8_2013-06-28,48637.12643678161
6_8_2013-07-05,52444.87356321839
6_8_2013-07-12,49424.942528735635
6_8_2013-07-19,48413.5632183908
6_8_2013-07-26,48255.333333333336
6_9_2012-11-02,44088.26436781609
6_9_2012-11-09,46177.333333333336
6_9_2012-11-16,52824.5632183908
6_9_2012-11-23,63076.64367816092
6_9_2012-11-30,57449.26436781609
6_9_2012-12-07,47446.34482758621
6_9_2012-12-14,35030.41379310345
6_9_2012-12-21,41693.45977011494
6_9_2012-12-28,44374.011494252874
6_9_2013-01-04,26846.32183908046
6_9_2013-01-11,28621.94252873563
6_9_2013-01-18,25041.436781609194
6_9_2013-01-25,42245.24137931035
6_9_2013-02-01,40549.70114942529
6_9_2013-02-08,52130.5632183908
6_9_2013-02-15,35106.057471264365
6_9_2013-02-22,29306.701149425287
6_9_2013-03-01,31425.885057471263
6_9_2013-03-08,46428.97701149425
6_9_2013-03-15,40378.70114942529
6_9_2013-03-22,49253.65517241379
6_9_2013-03-29,45506.49425287356
6_9_2013-04-05,45358.68965517241
6_9_2013-04-12,46956.011494252874
6_9_2013-04-19,45411.44827586207
6_9_2013-04-26,39014.7816091954
6_9_2013-05-03,51370.96551724138
6_9_2013-05-10,45608.90804597701
6_9_2013-05-17,48531.26436781609
6_9_2013-05-24,51998.8275862069
6_9_2013-05-31,56917.75862068965
6_9_2013-06-07,63286.379310344826
6_9_2013-06-14,53671.91954022989
6_9_2013-06-21,54844.48275862069
6_9_2013-06-28,54583.1724137931
6_9_2013-07-05,61339.7816091954
6_9_2013-07-12,54290.90804597701
6_9_2013-07-19,54779.402298850575
6_9_2013-07-26,56255.1724137931
6_10_2012-11-02,47529.90804597701
6_10_2012-11-09,47135.02298850575
6_10_2012-11-16,48567.1724137931
6_10_2012-11-23,53634.0
6_10_2012-11-30,49700.80459770115
6_10_2012-12-07,48946.988505747126
6_10_2012-12-14,41714.34482758621
6_10_2012-12-21,45731.16091954023
6_10_2012-12-28,45534.34482758621
6_10_2013-01-04,43579.137931034486
6_10_2013-01-11,39766.73563218391
6_10_2013-01-18,39755.85057471264
6_10_2013-01-25,47713.1724137931
6_10_2013-02-01,46066.55172413793
6_10_2013-02-08,49614.137931034486
6_10_2013-02-15,43980.35632183908
6_10_2013-02-22,39957.55172413793
6_10_2013-03-01,42623.6091954023
6_10_2013-03-08,48136.471264367814
6_10_2013-03-15,46698.73563218391
6_10_2013-03-22,48607.54022988506
6_10_2013-03-29,45146.48275862069
6_10_2013-04-05,46273.0
6_10_2013-04-12,45757.48275862069
6_10_2013-04-19,46818.93103448276
6_10_2013-04-26,45257.5632183908
6_10_2013-05-03,51194.402298850575
6_10_2013-05-10,46011.5632183908
6_10_2013-05-17,47996.45977011494
6_10_2013-05-24,49446.1724137931
6_10_2013-05-31,52332.793103448275
6_10_2013-06-07,61813.666666666664
6_10_2013-06-14,52421.724137931036
6_10_2013-06-21,52787.63218390805
6_10_2013-06-28,53944.45977011494
6_10_2013-07-05,60968.747126436785
6_10_2013-07-12,52540.2183908046
6_10_2013-07-19,52076.58620689655
6_10_2013-07-26,52903.14942528736
6_11_2012-11-02,20403.44827586207
6_11_2012-11-09,20203.597701149425
6_11_2012-11-16,20274.77011494253
6_11_2012-11-23,28034.94252873563
6_11_2012-11-30,28653.25287356322
6_11_2012-12-07,25563.183908045976
6_11_2012-12-14,22228.091954022988
6_11_2012-12-21,20511.724137931036
6_11_2012-12-28,22816.0
6_11_2013-01-04,21638.528735632182
6_11_2013-01-11,20614.48275862069
6_11_2013-01-18,18712.44827586207
6_11_2013-01-25,19134.67816091954
6_11_2013-02-01,25172.436781609194
6_11_2013-02-08,21661.344827586207
6_11_2013-02-15,20518.6091954023
6_11_2013-02-22,18622.045977011494
6_11_2013-03-01,21301.597701149425
6_11_2013-03-08,21174.7816091954
6_11_2013-03-15,18417.58620689655
6_11_2013-03-22,24858.379310344826
6_11_2013-03-29,24222.02298850575
6_11_2013-04-05,24027.172413793105
6_11_2013-04-12,20958.793103448275
6_11_2013-04-19,19446.402298850575
6_11_2013-04-26,19458.367816091955
6_11_2013-05-03,21746.379310344826
6_11_2013-05-10,20509.67816091954
6_11_2013-05-17,17769.436781609194
6_11_2013-05-24,22580.505747126437
6_11_2013-05-31,21715.44827586207
6_11_2013-06-07,30767.885057471263
6_11_2013-06-14,29007.6091954023
6_11_2013-06-21,29047.206896551725
6_11_2013-06-28,31559.6091954023
6_11_2013-07-05,32276.19540229885
6_11_2013-07-12,32845.49425287356
6_11_2013-07-19,29144.505747126437
6_11_2013-07-26,30166.103448275862
6_12_2012-11-02,6660.758620689655
6_12_2012-11-09,6612.080459770115
6_12_2012-11-16,7107.505747126437
6_12_2012-11-23,6344.6551724137935
6_12_2012-11-30,6965.091954022989
6_12_2012-12-07,6690.0
6_12_2012-12-14,5569.206896551724
6_12_2012-12-21,6302.425287356322
6_12_2012-12-28,4925.057471264367
6_12_2013-01-04,5455.436781609195
6_12_2013-01-11,5497.19540229885
6_12_2013-01-18,5624.873563218391
6_12_2013-01-25,6585.735632183908
6_12_2013-02-01,6583.597701149425
6_12_2013-02-08,6325.19540229885
6_12_2013-02-15,5808.137931034483
6_12_2013-02-22,6017.436781609195
6_12_2013-03-01,6168.3448275862065
6_12_2013-03-08,5815.149425287356
6_12_2013-03-15,6387.16091954023
6_12_2013-03-22,6543.666666666667
6_12_2013-03-29,5545.229885057472
6_12_2013-04-05,6410.206896551724
6_12_2013-04-12,6297.413793103448
6_12_2013-04-19,6616.862068965517
6_12_2013-04-26,6549.850574712644
6_12_2013-05-03,6652.586206896552
6_12_2013-05-10,6512.712643678161
6_12_2013-05-17,6427.6551724137935
6_12_2013-05-24,7344.689655172414
6_12_2013-05-31,6878.218390804598
6_12_2013-06-07,7498.3448275862065
6_12_2013-06-14,7652.126436781609
6_12_2013-06-21,7616.229885057472
6_12_2013-06-28,7530.551724137931
6_12_2013-07-05,7515.35632183908
6_12_2013-07-12,7712.6781609195405
6_12_2013-07-19,7701.114942528736
6_12_2013-07-26,7464.701149425287
6_13_2012-11-02,37829.574712643676
6_13_2012-11-09,37203.816091954024
6_13_2012-11-16,36053.724137931036
6_13_2012-11-23,37400.19540229885
6_13_2012-11-30,35833.425287356324
6_13_2012-12-07,37527.793103448275
6_13_2012-12-14,34720.35632183908
6_13_2012-12-21,37236.402298850575
6_13_2012-12-28,32739.793103448275
6_13_2013-01-04,37226.09195402299
6_13_2013-01-11,35937.597701149425
6_13_2013-01-18,34523.252873563215
6_13_2013-01-25,37617.02298850575
6_13_2013-02-01,37318.50574712644
6_13_2013-02-08,37216.137931034486
6_13_2013-02-15,34590.137931034486
6_13_2013-02-22,34910.862068965514
6_13_2013-03-01,38041.10344827586
6_13_2013-03-08,37190.90804597701
6_13_2013-03-15,37351.0
6_13_2013-03-22,36760.26436781609
6_13_2013-03-29,33856.75862068965
6_13_2013-04-05,38656.67816091954
6_13_2013-04-12,37042.24137931035
6_13_2013-04-19,36129.29885057471
6_13_2013-04-26,37629.32183908046
6_13_2013-05-03,38138.41379310345
6_13_2013-05-10,36979.09195402299
6_13_2013-05-17,36694.988505747126
6_13_2013-05-24,37599.0
6_13_2013-05-31,35950.63218390805
6_13_2013-06-07,41352.09195402299
6_13_2013-06-14,39684.36781609195
6_13_2013-06-21,38469.0459770115
6_13_2013-06-28,38429.51724137931
6_13_2013-07-05,41875.597701149425
6_13_2013-07-12,39172.68965517241
6_13_2013-07-19,37543.55172413793
6_13_2013-07-26,37432.19540229885
6_14_2012-11-02,23994.988505747126
6_14_2012-11-09,23717.620689655174
6_14_2012-11-16,26495.126436781607
6_14_2012-11-23,60969.88505747126
6_14_2012-11-30,47263.65517241379
6_14_2012-12-07,27909.505747126437
6_14_2012-12-14,29108.77011494253
6_14_2012-12-21,28854.55172413793
6_14_2012-12-28,48784.64367816092
6_14_2013-01-04,23833.264367816093
6_14_2013-01-11,23781.22988505747
6_14_2013-01-18,23017.758620689656
6_14_2013-01-25,24156.885057471263
6_14_2013-02-01,27575.724137931036
6_14_2013-02-08,32380.77011494253
6_14_2013-02-15,30989.05747126437
6_14_2013-02-22,26844.827586206895
6_14_2013-03-01,26812.827586206895
6_14_2013-03-08,32222.3908045977
6_14_2013-03-15,23185.655172413793
6_14_2013-03-22,28066.57471264368
6_14_2013-03-29,40528.63218390805
6_14_2013-04-05,29637.44827586207
6_14_2013-04-12,25347.25287356322
6_14_2013-04-19,25195.77011494253
6_14_2013-04-26,25054.310344827587
6_14_2013-05-03,23943.149425287356
6_14_2013-05-10,25473.597701149425
6_14_2013-05-17,23410.103448275862
6_14_2013-05-24,28178.97701149425
6_14_2013-05-31,31515.862068965518
6_14_2013-06-07,27695.620689655174
6_14_2013-06-14,28990.94252873563
6_14_2013-06-21,28052.05747126437
6_14_2013-06-28,27733.793103448275
6_14_2013-07-05,28329.241379310344
6_14_2013-07-12,25836.02298850575
6_14_2013-07-19,30507.344827586207
